OrderID,CustomerID,ProductID,Quantity,OrderDate,Status
647,3465,714,1,17-08-2024,Cancelled
648,3074,2145,5,17-08-2024,Processing
649,178,1115,4,17-08-2024,Cancelled
650,3758,3382,3,17-08-2024,Delivered
651,2089,4380,5,17-08-2024,Shipped
652,150,4070,3,17-08-2024,Cancelled
653,3952,3943,2,17-08-2024,Shipped
654,1906,1397,2,17-08-2024,Cancelled
655,2630,3905,4,17-08-2024,Delivered
656,3746,2224,3,17-08-2024,Processing
657,1333,2438,4,17-08-2024,Delivered
658,3382,1229,3,17-08-2024,Cancelled
659,76,124,3,17-08-2024,Cancelled
660,2157,151,5,17-08-2024,Cancelled
661,1258,4876,5,17-08-2024,Cancelled
662,2666,3259,3,17-08-2024,Cancelled
663,3745,2056,5,17-08-2024,Processing
664,665,4402,2,17-08-2024,Processing
665,4516,2177,1,17-08-2024,Processing
666,4342,4674,3,17-08-2024,Shipped
667,3267,857,2,17-08-2024,Processing
668,1268,1968,3,17-08-2024,Shipped
669,3328,3470,1,17-08-2024,Cancelled
670,1401,950,2,17-08-2024,Shipped
671,3410,391,4,17-08-2024,Processing
672,3655,3256,5,17-08-2024,Processing
673,3880,1198,2,17-08-2024,Shipped
674,1988,2756,3,17-08-2024,Delivered
675,387,1467,2,17-08-2024,Delivered
676,762,796,2,17-08-2024,Delivered
677,2535,3634,3,17-08-2024,Processing
678,40,784,4,17-08-2024,Processing
679,1245,4504,3,17-08-2024,Delivered
680,4057,4116,1,17-08-2024,Processing
681,1684,4304,2,17-08-2024,Processing
682,4415,1731,2,17-08-2024,Processing
683,1885,2280,5,17-08-2024,Cancelled
684,3408,1073,4,17-08-2024,Cancelled
685,4995,3209,3,17-08-2024,Cancelled
686,3638,3553,3,17-08-2024,Processing
687,2313,2235,1,17-08-2024,Shipped
688,2154,4836,1,17-08-2024,Processing
689,2716,3692,5,17-08-2024,Shipped
690,732,2469,2,17-08-2024,Delivered
691,3392,3428,3,17-08-2024,Processing
692,3783,4266,3,17-08-2024,Cancelled
693,1877,1933,1,17-08-2024,Delivered
694,4781,4889,2,17-08-2024,Shipped
695,2004,3067,5,17-08-2024,Processing
696,4511,2456,2,17-08-2024,Processing
697,4116,722,1,17-08-2024,Processing
698,3161,4837,3,17-08-2024,Processing
699,1401,4118,5,17-08-2024,Cancelled
700,3837,560,3,17-08-2024,Shipped
701,4531,1857,1,17-08-2024,Shipped
702,2553,911,4,17-08-2024,Processing
703,2154,982,3,17-08-2024,Cancelled
704,447,3869,5,17-08-2024,Processing
705,1008,2768,1,17-08-2024,Shipped
706,4139,2753,3,17-08-2024,Delivered
707,1732,547,5,17-08-2024,Shipped
708,2436,1389,1,17-08-2024,Delivered
709,4694,290,4,17-08-2024,Processing
710,2751,1759,5,17-08-2024,Delivered
711,3989,4021,1,17-08-2024,Delivered
712,1489,944,1,17-08-2024,Processing
713,2472,1337,1,17-08-2024,Cancelled
714,498,2626,4,17-08-2024,Shipped
715,3831,4343,3,17-08-2024,Delivered
716,2451,1128,5,17-08-2024,Cancelled
717,3780,4163,3,17-08-2024,Delivered
718,2794,174,5,17-08-2024,Cancelled
719,430,968,2,17-08-2024,Processing
720,3824,2363,1,17-08-2024,Delivered
721,1851,1499,1,17-08-2024,Processing
722,1640,2110,5,17-08-2024,Cancelled
723,4544,1691,4,17-08-2024,Shipped
724,3665,1453,4,17-08-2024,Delivered
725,4609,1385,5,17-08-2024,Delivered
726,3349,2219,4,17-08-2024,Cancelled
727,4688,3579,3,17-08-2024,Cancelled
728,761,3610,1,17-08-2024,Processing
729,3893,4156,4,17-08-2024,Processing
730,10,1530,4,17-08-2024,Processing
731,4408,1367,4,17-08-2024,Cancelled
732,295,1826,4,17-08-2024,Shipped
733,669,2712,2,17-08-2024,Processing
734,1952,31,5,17-08-2024,Shipped
735,1846,1423,5,17-08-2024,Cancelled
736,3493,645,1,17-08-2024,Processing
737,2707,3959,2,17-08-2024,Shipped
738,1914,3575,4,17-08-2024,Processing
739,863,2252,5,17-08-2024,Cancelled
740,60,4791,2,17-08-2024,Delivered
741,4478,1146,3,17-08-2024,Shipped
742,3461,4099,1,17-08-2024,Delivered
743,4196,2798,4,17-08-2024,Processing
744,4548,4565,1,17-08-2024,Shipped
745,4817,1062,4,17-08-2024,Delivered
746,3488,901,3,17-08-2024,Delivered
747,4771,1167,1,17-08-2024,Shipped
748,423,2474,5,17-08-2024,Cancelled
749,2881,4786,3,17-08-2024,Delivered
750,4977,1228,3,17-08-2024,Delivered
751,2451,4760,4,17-08-2024,Shipped
752,2027,773,2,17-08-2024,Cancelled
753,2251,4303,4,17-08-2024,Shipped
754,10,3725,5,17-08-2024,Processing
755,4425,4108,5,17-08-2024,Cancelled
756,377,670,5,17-08-2024,Cancelled
757,2906,1814,4,17-08-2024,Shipped
758,892,4695,4,17-08-2024,Delivered
759,3212,329,5,17-08-2024,Shipped
760,4977,1915,4,17-08-2024,Cancelled
761,214,4729,1,17-08-2024,Cancelled
762,1062,50,2,17-08-2024,Processing
763,733,2048,3,17-08-2024,Processing
764,1560,1068,4,17-08-2024,Cancelled
765,2632,1012,2,17-08-2024,Processing
766,1448,2583,3,17-08-2024,Cancelled
767,3408,3686,3,17-08-2024,Delivered
768,3557,1964,1,17-08-2024,Cancelled
769,2802,4714,2,17-08-2024,Processing
770,3976,985,4,17-08-2024,Cancelled
771,792,1596,4,17-08-2024,Delivered
772,3195,1319,4,17-08-2024,Shipped
773,4052,3627,5,17-08-2024,Delivered
774,1272,4136,5,17-08-2024,Delivered
775,1994,2707,5,17-08-2024,Processing
776,1811,620,1,17-08-2024,Shipped
777,2133,2282,3,17-08-2024,Delivered
778,1833,436,3,17-08-2024,Shipped
779,2718,4083,3,17-08-2024,Processing
780,1540,2971,2,17-08-2024,Shipped
781,3825,3992,2,17-08-2024,Shipped
782,2526,4283,4,17-08-2024,Cancelled
783,2995,1732,2,17-08-2024,Cancelled
784,4980,391,5,17-08-2024,Cancelled
785,937,2425,1,17-08-2024,Shipped
786,2379,2356,5,17-08-2024,Cancelled
787,3251,3142,4,17-08-2024,Shipped
788,4696,848,1,17-08-2024,Delivered
789,3328,2833,4,17-08-2024,Shipped
790,1852,1243,4,17-08-2024,Delivered
791,3316,1655,5,17-08-2024,Shipped
792,1884,3971,2,17-08-2024,Shipped
793,443,2323,2,17-08-2024,Cancelled
794,3819,3084,4,17-08-2024,Processing
795,126,2064,2,17-08-2024,Processing
796,2482,3852,1,17-08-2024,Cancelled
797,1671,4105,4,17-08-2024,Shipped
798,311,3260,3,17-08-2024,Shipped
799,2816,1623,4,17-08-2024,Shipped
800,813,1587,5,17-08-2024,Processing
801,2843,4813,1,17-08-2024,Delivered
802,3103,4160,5,17-08-2024,Processing
803,3338,2013,2,17-08-2024,Processing
804,3788,4504,1,17-08-2024,Shipped
805,220,4073,1,17-08-2024,Processing
806,3606,2735,4,17-08-2024,Shipped
807,1290,1896,5,17-08-2024,Cancelled
808,343,3885,1,17-08-2024,Processing
809,4543,126,5,17-08-2024,Cancelled
810,3365,765,1,17-08-2024,Shipped
811,493,2646,3,17-08-2024,Cancelled
812,3562,2627,1,17-08-2024,Processing
813,3622,4736,4,17-08-2024,Processing
814,285,3538,4,17-08-2024,Cancelled
815,4582,4753,4,17-08-2024,Delivered
816,2001,4259,3,17-08-2024,Shipped
817,2922,2896,1,17-08-2024,Delivered
818,1721,3842,5,17-08-2024,Delivered
819,4291,2757,3,17-08-2024,Cancelled
820,3838,52,1,17-08-2024,Processing
821,4554,995,3,17-08-2024,Shipped
822,3170,2517,1,17-08-2024,Shipped
823,3870,240,3,17-08-2024,Shipped
824,1914,4356,3,17-08-2024,Cancelled
825,1605,37,2,17-08-2024,Processing
826,4845,949,4,17-08-2024,Delivered
827,3953,1588,2,17-08-2024,Delivered
828,154,2601,2,17-08-2024,Delivered
829,2058,3641,4,17-08-2024,Cancelled
830,3336,2593,3,17-08-2024,Delivered
831,586,1414,3,17-08-2024,Shipped
832,3770,3019,1,17-08-2024,Processing
833,4778,3398,5,17-08-2024,Processing
834,3171,3003,5,17-08-2024,Cancelled
835,2937,4503,3,17-08-2024,Shipped
836,4563,2240,1,17-08-2024,Cancelled
837,293,4848,3,17-08-2024,Delivered
838,2781,794,1,17-08-2024,Shipped
839,755,4281,3,17-08-2024,Cancelled
840,2482,2591,2,17-08-2024,Cancelled
841,3928,2212,5,17-08-2024,Shipped
842,2759,2331,1,17-08-2024,Cancelled
843,4003,3009,5,17-08-2024,Shipped
844,3170,615,1,17-08-2024,Processing
845,717,2053,3,17-08-2024,Delivered
846,3249,4178,5,17-08-2024,Cancelled
847,3276,4418,3,17-08-2024,Shipped
848,4270,2490,5,17-08-2024,Delivered
849,1579,311,2,17-08-2024,Cancelled
850,3775,1662,4,17-08-2024,Delivered
851,3233,1652,5,17-08-2024,Delivered
852,3997,630,3,17-08-2024,Shipped
853,855,1142,1,17-08-2024,Cancelled
854,4579,4983,2,17-08-2024,Delivered
855,4024,1543,2,17-08-2024,Shipped
856,191,2306,2,17-08-2024,Delivered
857,2542,491,4,17-08-2024,Delivered
858,3451,3246,2,17-08-2024,Processing
859,362,3381,4,17-08-2024,Processing
860,3378,2247,2,17-08-2024,Shipped
861,830,3060,3,17-08-2024,Cancelled
862,2626,842,1,17-08-2024,Processing
863,902,3064,3,17-08-2024,Delivered
864,3820,3181,1,17-08-2024,Delivered
865,4124,4260,2,17-08-2024,Cancelled
866,4626,4744,3,17-08-2024,Delivered
867,3404,1441,1,17-08-2024,Delivered
868,2997,2289,5,17-08-2024,Shipped
869,3919,2750,1,17-08-2024,Cancelled
870,3180,2557,5,17-08-2024,Processing
871,3644,3152,5,17-08-2024,Delivered
872,3743,1698,4,17-08-2024,Delivered
873,3781,2026,5,17-08-2024,Shipped
874,1486,4377,1,17-08-2024,Cancelled
875,2959,3023,4,17-08-2024,Cancelled
876,1550,4945,4,17-08-2024,Processing
877,4603,2129,4,17-08-2024,Shipped
878,4789,3995,4,17-08-2024,Shipped
879,4918,1750,4,17-08-2024,Cancelled
880,4416,2528,4,17-08-2024,Processing
881,3566,2777,5,17-08-2024,Shipped
882,4352,4454,2,17-08-2024,Processing
883,3024,3786,1,17-08-2024,Cancelled
884,3965,3625,2,17-08-2024,Processing
885,1387,4594,2,17-08-2024,Shipped
886,4641,1698,4,17-08-2024,Cancelled
887,1346,2280,2,17-08-2024,Cancelled
888,3372,3759,3,17-08-2024,Cancelled
889,888,1886,1,17-08-2024,Shipped
890,4113,3740,3,17-08-2024,Delivered
891,953,763,1,17-08-2024,Delivered
892,3745,3660,1,17-08-2024,Shipped
893,3369,36,4,17-08-2024,Cancelled
894,2412,4953,4,17-08-2024,Delivered
895,2094,4182,4,17-08-2024,Processing
896,3653,1964,4,17-08-2024,Delivered
897,266,4970,5,17-08-2024,Shipped
898,2683,2376,2,17-08-2024,Delivered
899,3693,3937,2,17-08-2024,Shipped
900,4492,3487,2,17-08-2024,Shipped
901,3410,2630,2,17-08-2024,Shipped
902,479,3527,4,17-08-2024,Processing
903,3177,870,3,17-08-2024,Shipped
904,4552,1029,4,17-08-2024,Cancelled
905,3683,4213,1,17-08-2024,Delivered
906,4410,2157,5,17-08-2024,Delivered
907,1061,1104,4,17-08-2024,Processing
908,3404,473,5,17-08-2024,Shipped
909,281,421,2,17-08-2024,Delivered
910,3686,817,4,17-08-2024,Delivered
911,3630,1753,3,17-08-2024,Cancelled
912,2047,616,3,17-08-2024,Delivered
913,4925,2079,2,17-08-2024,Delivered
914,775,4040,1,17-08-2024,Delivered
915,391,762,5,17-08-2024,Processing
916,3362,2571,1,17-08-2024,Processing
917,4729,434,4,17-08-2024,Cancelled
918,3593,4433,5,17-08-2024,Processing
919,1577,4824,3,17-08-2024,Processing
920,2302,4783,4,17-08-2024,Cancelled
921,4020,4378,5,17-08-2024,Cancelled
922,3640,2635,2,17-08-2024,Processing
923,2733,232,2,17-08-2024,Processing
924,403,1250,2,17-08-2024,Processing
925,4878,1475,1,17-08-2024,Shipped
926,4804,1892,3,17-08-2024,Delivered
927,3891,3482,4,17-08-2024,Processing
928,1659,4418,1,17-08-2024,Shipped
929,4597,1922,1,17-08-2024,Processing
930,4707,2051,4,17-08-2024,Cancelled
931,371,826,5,17-08-2024,Processing
932,4155,3775,3,17-08-2024,Delivered
933,3380,1752,3,17-08-2024,Cancelled
934,1336,3663,5,17-08-2024,Cancelled
935,3768,2676,1,17-08-2024,Shipped
936,339,4525,3,17-08-2024,Shipped
937,558,3816,5,17-08-2024,Cancelled
938,1660,341,2,17-08-2024,Cancelled
939,1162,3676,3,17-08-2024,Cancelled
940,1421,4413,1,17-08-2024,Cancelled
941,1672,1718,3,17-08-2024,Shipped
942,1737,389,2,17-08-2024,Cancelled
943,3910,3973,2,17-08-2024,Shipped
944,3020,2714,2,17-08-2024,Cancelled
945,3658,2319,3,17-08-2024,Shipped
946,3403,4804,4,17-08-2024,Cancelled
947,2128,1285,3,17-08-2024,Cancelled
948,1982,1432,1,17-08-2024,Shipped
949,7,3898,2,17-08-2024,Processing
950,1447,4125,3,17-08-2024,Delivered
951,4799,3402,2,17-08-2024,Shipped
952,3852,1795,2,17-08-2024,Processing
953,3925,3314,3,17-08-2024,Shipped
954,1814,4833,5,17-08-2024,Delivered
955,3651,3881,2,17-08-2024,Cancelled
956,4416,2499,5,17-08-2024,Delivered
957,2017,4499,4,17-08-2024,Delivered
958,4168,4648,3,17-08-2024,Processing
959,1066,2287,4,17-08-2024,Delivered
960,1519,700,3,17-08-2024,Cancelled
961,2348,4906,3,17-08-2024,Cancelled
962,1944,428,1,17-08-2024,Processing
963,3446,956,4,17-08-2024,Shipped
964,3740,3141,5,17-08-2024,Shipped
965,4833,1137,1,17-08-2024,Shipped
966,34,3268,4,17-08-2024,Processing
967,2176,3833,4,17-08-2024,Cancelled
968,2906,2458,5,17-08-2024,Delivered
969,2975,4356,3,17-08-2024,Cancelled
970,4269,1127,2,17-08-2024,Cancelled
971,717,1053,5,17-08-2024,Processing
972,3171,1303,1,17-08-2024,Processing
973,4259,4329,2,17-08-2024,Cancelled
974,3034,3852,4,17-08-2024,Delivered
975,3598,2032,2,17-08-2024,Cancelled
976,2690,3622,5,17-08-2024,Processing
977,945,3433,1,17-08-2024,Processing
978,2677,3443,5,17-08-2024,Processing
979,2898,4377,2,17-08-2024,Delivered
980,4184,2486,1,17-08-2024,Shipped
981,2569,1262,2,17-08-2024,Shipped
982,788,4195,5,17-08-2024,Processing
983,667,98,2,17-08-2024,Processing
984,3573,61,2,17-08-2024,Shipped
985,2258,2431,4,17-08-2024,Delivered
986,1976,1695,3,17-08-2024,Processing
987,630,2186,2,17-08-2024,Shipped
988,842,3828,5,17-08-2024,Shipped
989,4518,1361,4,17-08-2024,Shipped
990,3497,1105,1,17-08-2024,Shipped
991,3256,3947,1,17-08-2024,Shipped
992,4974,127,3,17-08-2024,Processing
993,4239,324,5,17-08-2024,Shipped
994,4321,4069,1,17-08-2024,Shipped
995,3601,3772,3,17-08-2024,Cancelled
996,237,3380,2,17-08-2024,Shipped
997,1200,4823,4,17-08-2024,Shipped
998,2468,2753,1,17-08-2024,Cancelled
999,1820,349,3,17-08-2024,Shipped
1000,1955,3846,3,17-08-2024,Cancelled
1001,2683,1848,5,17-08-2024,Cancelled
1002,344,2737,3,17-08-2024,Cancelled
1003,2213,4970,4,17-08-2024,Cancelled
1004,491,465,3,17-08-2024,Delivered
1005,4563,4223,4,17-08-2024,Cancelled
1006,1769,3560,4,17-08-2024,Delivered
1007,1118,4335,5,17-08-2024,Delivered
1008,679,4157,1,17-08-2024,Processing
1009,504,3904,3,17-08-2024,Shipped
1010,3802,3128,5,17-08-2024,Delivered
1011,1343,883,2,17-08-2024,Processing
1012,2910,4791,3,17-08-2024,Cancelled
1013,1524,1948,5,17-08-2024,Shipped
1014,3901,1394,3,17-08-2024,Delivered
1015,3710,773,5,17-08-2024,Shipped
1016,3772,3822,1,17-08-2024,Shipped
1017,356,2297,4,17-08-2024,Delivered
1018,2455,4321,5,17-08-2024,Shipped
1019,4314,2512,2,17-08-2024,Delivered
1020,2008,1214,5,17-08-2024,Processing
1021,2752,2532,4,17-08-2024,Cancelled
1022,4619,538,3,17-08-2024,Shipped
1023,2178,4379,5,17-08-2024,Delivered
1024,1181,2255,3,17-08-2024,Shipped
1025,2491,1905,2,17-08-2024,Cancelled
1026,4620,4227,5,17-08-2024,Delivered
1027,4304,3779,5,17-08-2024,Cancelled
1028,4026,609,4,17-08-2024,Delivered
1029,3404,1715,5,17-08-2024,Cancelled
1030,1465,4056,1,17-08-2024,Shipped
1031,4082,4359,3,17-08-2024,Shipped
1032,517,2387,4,17-08-2024,Processing
1033,2935,1370,4,17-08-2024,Processing
1034,1564,1568,2,17-08-2024,Shipped
1035,3303,1419,4,17-08-2024,Processing
1036,3249,2022,5,17-08-2024,Shipped
1037,422,4064,5,17-08-2024,Processing
1038,2617,3158,1,17-08-2024,Shipped
1039,4483,1131,4,17-08-2024,Shipped
1040,1866,4043,2,17-08-2024,Shipped
1041,2754,1642,5,17-08-2024,Cancelled
1042,1958,1871,5,17-08-2024,Processing
1043,3006,4990,4,17-08-2024,Shipped
1044,26,357,3,17-08-2024,Cancelled
1045,1716,4452,5,17-08-2024,Cancelled
1046,1434,875,1,17-08-2024,Delivered
1047,22,2570,1,17-08-2024,Cancelled
1048,924,1350,3,17-08-2024,Shipped
1049,549,2049,5,17-08-2024,Processing
1050,1064,3004,1,17-08-2024,Cancelled
1051,2099,4546,1,17-08-2024,Cancelled
1052,3121,2225,1,17-08-2024,Delivered
1053,4465,1680,5,17-08-2024,Processing
1054,3843,2168,1,17-08-2024,Shipped
1055,1077,3513,3,17-08-2024,Delivered
1056,1366,2321,2,17-08-2024,Cancelled
1057,4737,2893,2,17-08-2024,Shipped
1058,4173,4348,5,17-08-2024,Shipped
1059,378,1377,5,17-08-2024,Shipped
1060,1810,318,2,17-08-2024,Shipped
1061,919,2519,3,17-08-2024,Cancelled
1062,4448,1224,2,17-08-2024,Cancelled
1063,348,3749,4,17-08-2024,Cancelled
1064,125,1537,2,17-08-2024,Shipped
1065,462,634,2,17-08-2024,Processing
1066,3580,1034,5,17-08-2024,Cancelled
1067,574,607,3,17-08-2024,Delivered
1068,422,1820,4,17-08-2024,Shipped
1069,3515,2383,5,17-08-2024,Shipped
1070,2973,3573,3,17-08-2024,Cancelled
1071,2392,815,2,17-08-2024,Processing
1072,459,1738,2,17-08-2024,Delivered
1073,2684,1024,1,17-08-2024,Processing
1074,2043,2347,4,17-08-2024,Cancelled
1075,1292,3240,2,17-08-2024,Cancelled
1076,4489,1617,5,17-08-2024,Shipped
1077,1476,3732,2,17-08-2024,Shipped
1078,1836,896,2,17-08-2024,Cancelled
1079,1480,651,2,17-08-2024,Delivered
1080,751,779,4,17-08-2024,Cancelled
1081,344,3888,2,17-08-2024,Processing
1082,4986,1682,4,17-08-2024,Cancelled
1083,4472,1070,3,17-08-2024,Processing
1084,4023,4763,2,17-08-2024,Processing
1085,1990,1467,4,17-08-2024,Shipped
1086,1707,2648,5,17-08-2024,Cancelled
1087,1116,3638,5,17-08-2024,Shipped
1088,4894,3902,2,17-08-2024,Delivered
1089,2973,4113,2,17-08-2024,Delivered
1090,3617,3222,2,17-08-2024,Delivered
1091,516,194,3,17-08-2024,Delivered
1092,2059,187,4,17-08-2024,Cancelled
1093,2389,79,2,17-08-2024,Cancelled
1094,232,1520,2,17-08-2024,Shipped
1095,1704,148,1,17-08-2024,Cancelled
1096,4845,3464,3,17-08-2024,Shipped
1097,719,1726,1,17-08-2024,Shipped
1098,1406,3994,2,17-08-2024,Delivered
1099,810,642,4,17-08-2024,Cancelled
1100,3793,2398,5,17-08-2024,Processing
1101,3606,3343,2,17-08-2024,Delivered
1102,1163,582,2,17-08-2024,Delivered
1103,4834,4224,3,17-08-2024,Delivered
1104,1074,4423,5,17-08-2024,Cancelled
1105,4251,4943,3,17-08-2024,Shipped
1106,381,3840,1,17-08-2024,Shipped
1107,877,813,2,17-08-2024,Shipped
1108,3895,2288,1,17-08-2024,Delivered
1109,3047,33,3,17-08-2024,Cancelled
1110,3790,3081,3,17-08-2024,Shipped
1111,3113,1200,5,17-08-2024,Cancelled
1112,3321,4011,2,17-08-2024,Delivered
1113,3595,4232,3,17-08-2024,Processing
1114,2239,4826,5,17-08-2024,Delivered
1115,2343,1546,4,17-08-2024,Processing
1116,3640,2917,5,17-08-2024,Shipped
1117,1308,899,3,17-08-2024,Shipped
1118,3391,4602,4,17-08-2024,Cancelled
1119,582,3695,4,17-08-2024,Shipped
1120,1745,4994,2,17-08-2024,Delivered
1121,3884,223,5,17-08-2024,Shipped
1122,3133,3061,1,17-08-2024,Cancelled
1123,1000,4233,2,17-08-2024,Processing
1124,573,1898,5,17-08-2024,Cancelled
1125,608,3588,5,17-08-2024,Shipped
1126,2931,1286,4,17-08-2024,Processing
1127,4379,3945,5,17-08-2024,Cancelled
1128,762,4565,2,17-08-2024,Processing
1129,1183,1628,5,17-08-2024,Shipped
1130,4255,3921,5,17-08-2024,Cancelled
1131,4215,2033,5,17-08-2024,Delivered
1132,186,1320,2,17-08-2024,Shipped
1133,866,2459,2,17-08-2024,Shipped
1134,839,3558,4,17-08-2024,Processing
1135,3165,1827,1,17-08-2024,Processing
1136,3224,1599,4,17-08-2024,Shipped
1137,756,1518,1,17-08-2024,Cancelled
1138,3514,3995,4,17-08-2024,Shipped
1139,4289,1227,1,17-08-2024,Cancelled
1140,187,842,4,17-08-2024,Processing
1141,3065,2623,5,17-08-2024,Cancelled
1142,2249,785,3,17-08-2024,Shipped
1143,4898,3289,3,17-08-2024,Processing
1144,580,1074,2,17-08-2024,Processing
1145,728,4921,3,17-08-2024,Cancelled
1146,4851,2201,5,17-08-2024,Cancelled
1147,4508,943,3,17-08-2024,Processing
1148,976,3904,2,17-08-2024,Cancelled
1149,3982,3419,2,17-08-2024,Delivered
1150,4818,2049,5,17-08-2024,Shipped
1151,2128,3343,2,17-08-2024,Delivered
1152,4137,4146,2,17-08-2024,Processing
1153,452,293,2,17-08-2024,Delivered
1154,2851,3182,2,17-08-2024,Processing
1155,2249,4251,5,17-08-2024,Processing
1156,4511,4918,2,17-08-2024,Shipped
1157,4720,437,5,17-08-2024,Cancelled
1158,2050,3240,2,17-08-2024,Processing
1159,4711,4148,1,17-08-2024,Delivered
1160,2853,4813,4,17-08-2024,Processing
1161,697,577,1,17-08-2024,Cancelled
1162,962,3721,4,17-08-2024,Cancelled
1163,4969,3613,2,17-08-2024,Cancelled
1164,2821,4471,3,17-08-2024,Cancelled
1165,4886,3638,2,17-08-2024,Shipped
1166,173,2459,4,17-08-2024,Processing
1167,3739,514,4,17-08-2024,Cancelled
1168,915,1134,5,17-08-2024,Shipped
1169,1792,775,3,17-08-2024,Shipped
1170,232,77,2,17-08-2024,Delivered
1171,4620,418,3,17-08-2024,Delivered
1172,1491,3499,3,17-08-2024,Delivered
1173,4316,303,4,17-08-2024,Processing
1174,1164,4137,5,17-08-2024,Processing
1175,3135,33,4,17-08-2024,Shipped
1176,2014,460,4,17-08-2024,Processing
1177,263,3250,5,17-08-2024,Processing
1178,3288,397,5,17-08-2024,Shipped
1179,1406,2842,4,17-08-2024,Processing
1180,3736,4341,4,17-08-2024,Delivered
1181,4674,783,3,17-08-2024,Delivered
1182,3811,1553,3,17-08-2024,Shipped
1183,4080,3015,1,17-08-2024,Processing
1184,2494,2392,1,17-08-2024,Processing
1185,1138,3594,2,17-08-2024,Processing
1186,1297,917,5,17-08-2024,Delivered
1187,3845,3122,5,17-08-2024,Cancelled
1188,3415,3240,5,17-08-2024,Processing
1189,739,778,5,17-08-2024,Delivered
1190,3927,3451,2,17-08-2024,Delivered
1191,2747,984,2,17-08-2024,Delivered
1192,877,1810,5,17-08-2024,Shipped
1193,2249,2129,5,17-08-2024,Shipped
1194,1236,2529,5,17-08-2024,Delivered
1195,460,2612,3,17-08-2024,Cancelled
1196,1277,4942,3,17-08-2024,Shipped
1197,4949,4181,5,17-08-2024,Delivered
1198,3636,536,5,17-08-2024,Cancelled
1199,3337,3254,5,17-08-2024,Shipped
1200,2961,3505,5,17-08-2024,Processing
1201,3501,1223,2,17-08-2024,Cancelled
1202,1433,1888,1,17-08-2024,Delivered
1203,138,2823,4,17-08-2024,Shipped
